GISJOIN,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,A00AA2020
"G5400790","West Virginia","54","540","Putnam County","079","0790",57440
"G5400810","West Virginia","54","540","Raleigh County","081","0810",74591
"G5400830","West Virginia","54","540","Randolph County","083","0830",27932
"G5400850","West Virginia","54","540","Ritchie County","085","0850",8444
"G5400870","West Virginia","54","540","Roane County","087","0870",14028
"G5400890","West Virginia","54","540","Summers County","089","0890",11959
"G5400910","West Virginia","54","540","Taylor County","091","0910",16705
"G5400930","West Virginia","54","540","Tucker County","093","0930",6762
"G5400950","West Virginia","54","540","Tyler County","095","0950",8313
"G5400970","West Virginia","54","540","Upshur County","097","0970",23816
"G5400990","West Virginia","54","540","Wayne County","099","0990",38982
"G5401010","West Virginia","54","540","Webster County","101","1010",8378
"G5401030","West Virginia","54","540","Wetzel County","103","1030",14442
"G5401050","West Virginia","54","540","Wirt County","105","1050",5194
"G5401070","West Virginia","54","540","Wood County","107","1070",84296
"G5401090","West Virginia","54","540","Wyoming County","109","1090",21382
"G5500010","Wisconsin","55","550","Adams County","001","0010",20654
"G5500010","Wisconsin","55","550","Adams County","001","0010",20654
"G5500010","Wisconsin","55","550","Adams County","001","0010",20654
"G5500030","Wisconsin","55","550","Ashland County","003","0030",16027
"G5500050","Wisconsin","55","550","Barron County","005","0050",46711
"G5500070","Wisconsin","55","550","Bayfield County","007","0070",16220
"G5500090","Wisconsin","55","550","Brown County","009","0090",268740
"G5500110","Wisconsin","55","550","Buffalo County","011","0110",13317
"G5500130","Wisconsin","55","550","Burnett County","013","0130",16526
"G5500150","Wisconsin","55","550","Calumet County","015","0150",52442
"G5500170","Wisconsin","55","550","Chippewa County","017","0170",66297
"G5500190","Wisconsin","55","550","Clark County","019","0190",34659
"G5500210","Wisconsin","55","550","Columbia County","021","0210",58490
"G5500230","Wisconsin","55","550","Crawford County","023","0230",16113
"G5500250","Wisconsin","55","550","Dane County","025","0250",561504
"G5500270","Wisconsin","55","550","Dodge County","027","0270",89396
"G5500290","Wisconsin","55","550","Door County","029","0290",30066
"G5500310","Wisconsin","55","550","Douglas County","031","0310",44295
"G5500330","Wisconsin","55","550","Dunn County","033","0330",45440
"G5500350","Wisconsin","55","550","Eau Claire County","035","0350",105710
"G5500370","Wisconsin","55","550","Florence County","037","0370",4558
"G5500390","Wisconsin","55","550","Fond du Lac County","039","0390",104154
"G5500410","Wisconsin","55","550","Forest County","041","0410",9179
"G5500430","Wisconsin","55","550","Grant County","043","0430",51938
"G5500450","Wisconsin","55","550","Green County","045","0450",37093
"G5500470","Wisconsin","55","550","Green Lake County","047","0470",19018
"G5500490","Wisconsin","55","550","Iowa County","049","0490",23709
"G5500510","Wisconsin","55","550","Iron County","051","0510",6137
"G5500530","Wisconsin","55","550","Jackson County","053","0530",21145
"G5500550","Wisconsin","55","550","Jefferson County","055","0550",84900
"G5500570","Wisconsin","55","550","Juneau County","057","0570",26718
"G5500590","Wisconsin","55","550","Kenosha County","059","0590",169151
"G5500610","Wisconsin","55","550","Kewaunee County","061","0610",20563
"G5500630","Wisconsin","55","550","La Crosse County","063","0630",120784
"G5500650","Wisconsin","55","550","Lafayette County","065","0650",16611
"G5500670","Wisconsin","55","550","Langlade County","067","0670",19491
"G5500690","Wisconsin","55","550","Lincoln County","069","0690",28415
"G5500710","Wisconsin","55","550","Manitowoc County","071","0710",81359
"G5500730","Wisconsin","55","550","Marathon County","073","0730",138013
"G5500750","Wisconsin","55","550","Marinette County","075","0750",41872
"G5500770","Wisconsin","55","550","Marquette County","077","0770",15592
"G5500780","Wisconsin","55","550","Menominee County","078","0780",4255
"G5500790","Wisconsin","55","550","Milwaukee County","079","0790",939489
"G5500810","Wisconsin","55","550","Monroe County","081","0810",46274
"G5500830","Wisconsin","55","550","Oconto County","083","0830",38965
"G5500850","Wisconsin","55","550","Oneida County","085","0850",37845
"G5500870","Wisconsin","55","550","Outagamie County","087","0870",190705
"G5500890","Wisconsin","55","550","Ozaukee County","089","0890",91503
"G5500910","Wisconsin","55","550","Pepin County","091","0910",7318
"G5500930","Wisconsin","55","550","Pierce County","093","0930",42212
"G5500950","Wisconsin","55","550","Polk County","095","0950",44977
"G5500970","Wisconsin","55","550","Portage County","097","0970",70377
"G5500990","Wisconsin","55","550","Price County","099","0990",14054
"G5501010","Wisconsin","55","550","Racine County","101","1010",197727
"G5501030","Wisconsin","55","550","Richland County","103","1030",17304
"G5501050","Wisconsin","55","550","Rock County","105","1050",163687
"G5501070","Wisconsin","55","550","Rusk County","107","1070",14188
"G5501110","Wisconsin","55","550","Sauk County","111","1110",65763
"G5501130","Wisconsin","55","550","Sawyer County","113","1130",18074
"G5501150","Wisconsin","55","550","Shawano County","115","1150",40881
"G5501170","Wisconsin","55","550","Sheboygan County","117","1170",118034
"G5501090","Wisconsin","55","550","St. Croix County","109","1090",93536
"G5501190","Wisconsin","55","550","Taylor County","119","1190",19913
"G5501210","Wisconsin","55","550","Trempealeau County","121","1210",30760
"G5501230","Wisconsin","55","550","Vernon County","123","1230",30714
"G5501250","Wisconsin","55","550","Vilas County","125","1250",23047
"G5501270","Wisconsin","55","550","Walworth County","127","1270",106478
"G5501290","Wisconsin","55","550","Washburn County","129","1290",16623
"G5501310","Wisconsin","55","550","Washington County","131","1310",136761
"G5501330","Wisconsin","55","550","Waukesha County","133","1330",406978
"G5501350","Wisconsin","55","550","Waupaca County","135","1350",51812
"G5501370","Wisconsin","55","550","Waushara County","137","1370",24520
"G5501390","Wisconsin","55","550","Winnebago County","139","1390",171730
"G5501410","Wisconsin","55","550","Wood County","141","1410",74207
"G5600010","Wyoming","56","560","Albany County","001","0010",37066
"G5600030","Wyoming","56","560","Big Horn County","003","0030",11521
"G5600050","Wyoming","56","560","Campbell County","005","0050",47026
"G5600070","Wyoming","56","560","Carbon County","007","0070",14537
"G5600090","Wyoming","56","560","Converse County","009","0090",13751
"G5600110","Wyoming","56","560","Crook County","011","0110",7181
"G5600130","Wyoming","56","560","Fremont County","013","0130",39234
"G5600150","Wyoming","56","560","Goshen County","015","0150",12498
"G5600170","Wyoming","56","560","Hot Springs County","017","0170",4621
"G5600190","Wyoming","56","560","Johnson County","019","0190",8447
"G5600210","Wyoming","56","560","Laramie County","021","0210",100512
"G5600230","Wyoming","56","560","Lincoln County","023","0230",19581
"G5600250","Wyoming","56","560","Natrona County","025","0250",79955
"G5600270","Wyoming","56","560","Niobrara County","027","0270",2467
"G5600290","Wyoming","56","560","Park County","029","0290",29624
"G5600310","Wyoming","56","560","Platte County","031","0310",8605
"G5600330","Wyoming","56","560","Sheridan County","033","0330",30921
"G5600350","Wyoming","56","560","Sublette County","035","0350",8728
"G5600370","Wyoming","56","560","Sweetwater County","037","0370",42272
"G5600390","Wyoming","56","560","Teton County","039","0390",23331
"G5600410","Wyoming","56","560","Uinta County","041","0410",20450
"G5600430","Wyoming","56","560","Washakie County","043","0430",7685
"G5600450","Wyoming","56","560","Weston County","045","0450",6838
"G7200010","Puerto Rico","72","720","Adjuntas Municipio","001","0010",18020
"G7200030","Puerto Rico","72","720","Aguada Municipio","003","0030",38136
"G7200050","Puerto Rico","72","720","Aguadilla Municipio","005","0050",55101
"G7200070","Puerto Rico","72","720","Aguas Buenas Municipio","007","0070",24223
"G7200090","Puerto Rico","72","720","Aibonito Municipio","009","0090",24637
"G7200110","Puerto Rico","72","720","Añasco Municipio","011","0110",25596
"G7200130","Puerto Rico","72","720","Arecibo Municipio","013","0130",87754
"G7200150","Puerto Rico","72","720","Arroyo Municipio","015","0150",15843
"G7200170","Puerto Rico","72","720","Barceloneta Municipio","017","0170",22657
"G7200190","Puerto Rico","72","720","Barranquitas Municipio","019","0190",28983
"G7200210","Puerto Rico","72","720","Bayamón Municipio","021","0210",185187
"G7200230","Puerto Rico","72","720","Cabo Rojo Municipio","023","0230",47158
"G7200250","Puerto Rico","72","720","Caguas Municipio","025","0250",127244
"G7200270","Puerto Rico","72","720","Camuy Municipio","027","0270",32827
"G7200290","Puerto Rico","72","720","Canóvanas Municipio","029","0290",42337
"G7200310","Puerto Rico","72","720","Carolina Municipio","031","0310",154815
"G7200330","Puerto Rico","72","720","Cataño Municipio","033","0330",23155
"G7200350","Puerto Rico","72","720","Cayey Municipio","035","0350",41652
"G7200370","Puerto Rico","72","720","Ceiba Municipio","037","0370",11307
"G7200390","Puerto Rico","72","720","Ciales Municipio","039","0390",16984
"G7200410","Puerto Rico","72","720","Cidra Municipio","041","0410",39970
"G7200430","Puerto Rico","72","720","Coamo Municipio","043","0430",34668
"G7200450","Puerto Rico","72","720","Comerío Municipio","045","0450",18883
"G7200470","Puerto Rico","72","720","Corozal Municipio","047","0470",34571
"G7200490","Puerto Rico","72","720","Culebra Municipio","049","0490",1792
"G7200510","Puerto Rico","72","720","Dorado Municipio","051","0510",35879
"G7200530","Puerto Rico","72","720","Fajardo Municipio","053","0530",32124
"G7200540","Puerto Rico","72","720","Florida Municipio","054","0540",11692
"G7200550","Puerto Rico","72","720","Guánica Municipio","055","0550",13787
"G7200570","Puerto Rico","72","720","Guayama Municipio","057","0570",36614
"G7200590","Puerto Rico","72","720","Guayanilla Municipio","059","0590",17784
"G7200610","Puerto Rico","72","720","Guaynabo Municipio","061","0610",89780
"G7200630","Puerto Rico","72","720","Gurabo Municipio","063","0630",40622
"G7200650","Puerto Rico","72","720","Hatillo Municipio","065","0650",38486
"G7200670","Puerto Rico","72","720","Hormigueros Municipio","067","0670",15654
"G7200690","Puerto Rico","72","720","Humacao Municipio","069","0690",50896
"G7200710","Puerto Rico","72","720","Isabela Municipio","071","0710",42943
"G7200730","Puerto Rico","72","720","Jayuya Municipio","073","0730",14779
"G7200750","Puerto Rico","72","720","Juana Díaz Municipio","075","0750",46538
"G7200770","Puerto Rico","72","720","Juncos Municipio","077","0770",37012
"G7200790","Puerto Rico","72","720","Lajas Municipio","079","0790",23334
"G7200810","Puerto Rico","72","720","Lares Municipio","081","0810",28105
"G7200830","Puerto Rico","72","720","Las Marías Municipio","083","0830",8874
"G7200850","Puerto Rico","72","720","Las Piedras Municipio","085","0850",35180
"G7200870","Puerto Rico","72","720","Loíza Municipio","087","0870",23693
"G7200890","Puerto Rico","72","720","Luquillo Municipio","089","0890",17781
"G7200910","Puerto Rico","72","720","Manatí Municipio","091","0910",39492
"G7200930","Puerto Rico","72","720","Maricao Municipio","093","0930",4755
"G7200950","Puerto Rico","72","720","Maunabo Municipio","095","0950",10589
"G7200970","Puerto Rico","72","720","Mayagüez Municipio","097","0970",73077
"G7200990","Puerto Rico","72","720","Moca Municipio","099","0990",37460
"G7201010","Puerto Rico","72","720","Morovis Municipio","101","1010",28727
"G7201030","Puerto Rico","72","720","Naguabo Municipio","103","1030",23386
"G7201050","Puerto Rico","72","720","Naranjito Municipio","105","1050",29241
